run,native_run,traces_per_update,observed_pool_coverage_fraction_per_update,points_per_update,optimizer_updates,total_point_draw_count_including_repeats,trace_count,sample_count,reference_energy,error_energy,snr_db,snr_status,rmse,relative_l2,observed_max_abs_error_after_reinsertion,observed_model_rmse_before_reinsertion_native_record,final_batch_loss,training_seconds,prediction_seconds,outer_action_seconds
435_traces_per_update,runs/study_031_c3_siren_10db/20260909T011656120058Z_1819109f28e1_siren/native,435,0.02953357322289361,167040,5000,835200000,58999,22655616,2237830414.4522877,3313899992.7479978,-1.7051222602461635,finite,12.094328528361082,1.2169034238115466,0.0,6.70691781068048,0.46861034631729126,32.81265522912145,0.8829756611958146,59.04943939205259
14729_traces_per_update,runs/study_031_c3_siren_10db/20260909T011832015888Z_1819109f28e1_siren/native,14729,1.0,5655936,5000,28279680000,58999,22655616,2237830414.4522877,4411945174.5375395,-2.9480293493135257,finite,13.954912444249095,1.404111083354067,0.0,5.041192258591539,0.2649999557333905,1349.400905684568,1.444860314950347,1387.3570960378274
